vehicle_id,vin,policy_id,make,model,year,color,license_plate
VEH_POL_CLM_LEG_489_1,LPX3S577XHLWRKYBH,POL_CLM_LEG_489_1,Chevrolet,Silverado,2014,DarkOliveGreen,ZB7672
VEH_POL_CLM_LEG_490_0,JUB8RPR83K3VPT83Y,POL_CLM_LEG_490_0,Nissan,Sentra,2016,WhiteSmoke,AV2223
VEH_POL_CLM_LEG_491_0,9HYKDH9VLUGZCY8AE,POL_CLM_LEG_491_0,Ford,F-150,2017,AntiqueWhite,lu1570
VEH_POL_CLM_LEG_492_0,KJFR1M2K9ZYCFE78C,POL_CLM_LEG_492_0,Ford,Escape,2020,MediumSeaGreen,mG6504
VEH_POL_CLM_LEG_493_0,2MT4UTSX2MDF3UJA7,POL_CLM_LEG_493_0,Ford,Escape,2011,LightCyan,Wk7082
VEH_POL_CLM_LEG_493_1,EF3US7XA53R32PFXS,POL_CLM_LEG_493_1,Toyota,Camry,2012,Red,oX257
VEH_POL_CLM_LEG_494_0,HY7T2NYGBRAM97YP4,POL_CLM_LEG_494_0,Nissan,Altima,2021,FloralWhite,kc9394
VEH_POL_CLM_LEG_494_1,EDU2WSVV2D32YJURB,POL_CLM_LEG_494_1,Ford,Mustang,2011,Lime,fE5537
VEH_POL_CLM_LEG_495_0,Y9Z39K599NT1PAKGD,POL_CLM_LEG_495_0,Toyota,Camry,2014,HoneyDew,Pb4635
VEH_POL_CLM_LEG_495_1,D92LEWWCBL217C075,POL_CLM_LEG_495_1,Honda,Accord,2015,Aquamarine,xY3233
VEH_POL_CLM_LEG_496_0,VK61B7PYJBC8WDSSM,POL_CLM_LEG_496_0,Nissan,Sentra,2024,Crimson,MH4604
VEH_POL_CLM_LEG_497_0,F86JMG70D3S1E14ZH,POL_CLM_LEG_497_0,Nissan,Altima,2014,Crimson,dQ5615
VEH_POL_CLM_LEG_497_1,UK32GVBGZGUMPW7KJ,POL_CLM_LEG_497_1,Chevrolet,Silverado,2020,Black,Cu5238
VEH_POL_CLM_LEG_498_0,YT9PGJEGYDZEB911Z,POL_CLM_LEG_498_0,Toyota,Highlander,2014,AliceBlue,Hq8221
VEH_POL_CLM_LEG_499_0,8VY04ADGE025LPYZR,POL_CLM_LEG_499_0,Honda,Civic,2014,MediumAquaMarine,kJ4771
VEH_POL_CLM_LEG_500_0,NGY8JTKBASC6BSKP6,POL_CLM_LEG_500_0,Honda,Civic,2013,PaleVioletRed,FC1020
VEH_POL_CLM_LEG_501_0,F2S2CRLHG548JSRE2,POL_CLM_LEG_501_0,Honda,CR-V,2014,Lavender,YF8260
VEH_POL_CLM_LEG_502_0,9VYEJNJD5ULPC8D6J,POL_CLM_LEG_502_0,Chevrolet,Tahoe,2013,LightCoral,BC9993
VEH_POL_CLM_LEG_503_0,TUEA22PMSG10RZJGP,POL_CLM_LEG_503_0,Honda,Civic,2020,SlateGray,dU113
VEH_POL_CLM_LEG_504_0,NX6L5M2UTRVZD6H5G,POL_CLM_LEG_504_0,Nissan,Sentra,2011,Khaki,bP7364
VEH_POL_CLM_LEG_505_0,Z9RE1HDJ7P9Y66D7X,POL_CLM_LEG_505_0,Chevrolet,Silverado,2011,OrangeRed,rQ4818
VEH_POL_CLM_LEG_506_0,W17HSKF117T936DTH,POL_CLM_LEG_506_0,Toyota,RAV4,2022,BlueViolet,vG3805
VEH_POL_CLM_LEG_506_1,RMMRZADXAKFF11GGE,POL_CLM_LEG_506_1,Nissan,Sentra,2010,MediumBlue,uT127
VEH_POL_CLM_LEG_507_0,RXB00N124RZ4FNFBF,POL_CLM_LEG_507_0,Chevrolet,Silverado,2020,DarkBlue,Fk7239
VEH_POL_CLM_LEG_508_0,2GFDH3JUVZ876796F,POL_CLM_LEG_508_0,Chevrolet,Silverado,2011,FireBrick,DP9747
VEH_POL_CLM_LEG_509_0,RX3KJH12APNU75DZ6,POL_CLM_LEG_509_0,Nissan,Rogue,2017,Red,pU2253
VEH_POL_CLM_LEG_510_0,S7W1EUUHE6TX6HVMU,POL_CLM_LEG_510_0,Honda,Accord,2018,GhostWhite,Kb1930
VEH_POL_CLM_LEG_511_0,V4BT4E30CERPXC2SZ,POL_CLM_LEG_511_0,Ford,Explorer,2015,LavenderBlush,ia5914
VEH_POL_CLM_LEG_512_0,222Z50CF1YCZS3R6Y,POL_CLM_LEG_512_0,Ford,F-150,2010,DarkMagenta,fW2582
VEH_POL_CLM_LEG_513_0,EMND7Y1JC3WWST7CF,POL_CLM_LEG_513_0,Toyota,Camry,2021,Coral,mq453
VEH_POL_CLM_LEG_513_1,NBRAWAJJMMMUUPVHE,POL_CLM_LEG_513_1,Ford,F-150,2015,Pink,my8751
VEH_POL_CLM_LEG_514_0,NBLFW1VBSPHWXSM92,POL_CLM_LEG_514_0,Ford,Escape,2015,Black,eN9773
VEH_POL_CLM_LEG_515_0,CJBEN4EVUAXJ5F8T7,POL_CLM_LEG_515_0,Nissan,Rogue,2012,BlueViolet,xb2928
VEH_POL_CLM_LEG_515_1,0GYPHZEPZ0UYZLKA6,POL_CLM_LEG_515_1,Nissan,Rogue,2016,LimeGreen,cz5157
VEH_POL_CLM_LEG_516_0,0UHL2C54K9NM125BP,POL_CLM_LEG_516_0,Honda,CR-V,2021,Coral,eR7685
VEH_POL_CLM_LEG_517_0,UGG51ZSL35T8U7AHD,POL_CLM_LEG_517_0,Honda,CR-V,2015,LightPink,EZ1272
VEH_POL_CLM_LEG_518_0,9L9S4CZBZB5H7G2M4,POL_CLM_LEG_518_0,Honda,Civic,2023,DarkCyan,Dd6436
VEH_POL_CLM_LEG_519_0,0PHEDDWU02UXGWXGH,POL_CLM_LEG_519_0,Ford,Explorer,2024,LightPink,Iw7207
VEH_POL_CLM_LEG_520_0,BPBCC12T89D8520UA,POL_CLM_LEG_520_0,Chevrolet,Malibu,2013,PowderBlue,GJ6644
VEH_POL_CLM_LEG_521_0,A3WMPV4UAZMYT14W8,POL_CLM_LEG_521_0,Honda,Civic,2023,GoldenRod,OQ1467
VEH_POL_CLM_LEG_522_0,XHN3EBLCEU2KUHPS4,POL_CLM_LEG_522_0,Chevrolet,Silverado,2024,DodgerBlue,YY4171
VEH_POL_CLM_LEG_523_0,9G3FHWEHKMCJB11EU,POL_CLM_LEG_523_0,Nissan,Rogue,2022,Chartreuse,CV9898
VEH_POL_CLM_LEG_524_0,A3H7R81UD1R4785B6,POL_CLM_LEG_524_0,Toyota,RAV4,2020,Bisque,tO4878
VEH_POL_CLM_LEG_525_0,6C5AFSL1DFH6M3TGV,POL_CLM_LEG_525_0,Ford,Mustang,2016,YellowGreen,Rf4037
VEH_POL_CLM_LEG_526_0,2YEGUJ1BH6AURGKSZ,POL_CLM_LEG_526_0,Chevrolet,Tahoe,2016,Yellow,QH1973
VEH_POL_CLM_LEG_527_0,BHN0BZRZWBNV03KFA,POL_CLM_LEG_527_0,Nissan,Rogue,2016,Chocolate,hg4495
VEH_POL_CLM_LEG_528_0,3PWV8PX35Y4Y21Z25,POL_CLM_LEG_528_0,Chevrolet,Malibu,2019,MediumSeaGreen,SA8189
VEH_POL_CLM_LEG_529_0,UNN8JLDATLX9GFGG2,POL_CLM_LEG_529_0,Toyota,RAV4,2012,PaleGoldenRod,DC6817
VEH_POL_CLM_LEG_530_0,E8PV7P09SPD29BR1L,POL_CLM_LEG_530_0,Honda,CR-V,2022,Cornsilk,Lv2117
VEH_POL_CLM_LEG_531_0,ZWMJ8E61494686DEZ,POL_CLM_LEG_531_0,Honda,Civic,2015,LightGreen,Kz474
VEH_POL_CLM_LEG_532_0,A32P2UEYDVVMX7HV3,POL_CLM_LEG_532_0,Nissan,Pathfinder,2015,DarkGray,Ec9310
VEH_POL_CLM_LEG_533_0,GUV91JGJUH3LTXBA8,POL_CLM_LEG_533_0,Toyota,Corolla,2022,DeepSkyBlue,Yg7370
VEH_POL_CLM_LEG_534_0,A5RN6CB42TCZ3M85B,POL_CLM_LEG_534_0,Chevrolet,Equinox,2010,Peru,tv1230
VEH_POL_CLM_LEG_535_0,BYCXC1BPFXGWRPE1H,POL_CLM_LEG_535_0,Toyota,Highlander,2018,SkyBlue,DW657
VEH_POL_CLM_LEG_536_0,6RWNB8602PEEA31TX,POL_CLM_LEG_536_0,Ford,Explorer,2010,DarkSeaGreen,jQ3369
VEH_POL_CLM_LEG_536_1,BF0W2JPUUCGGH78L0,POL_CLM_LEG_536_1,Chevrolet,Tahoe,2024,AntiqueWhite,qT5734
VEH_POL_CLM_LEG_537_0,7PS7SG96ZCFNHP49L,POL_CLM_LEG_537_0,Honda,Civic,2015,Khaki,tC8270
VEH_POL_CLM_LEG_538_0,VMEHCZKJB85LEPT9D,POL_CLM_LEG_538_0,Chevrolet,Tahoe,2018,DodgerBlue,CD2227
VEH_POL_CLM_LEG_539_0,HGJDSDES3ZFGAFDT4,POL_CLM_LEG_539_0,Ford,Explorer,2010,MediumBlue,mU2437
VEH_POL_CLM_LEG_540_0,XJ7PVM42ZR25H4JDU,POL_CLM_LEG_540_0,Nissan,Rogue,2011,Chocolate,Nw9634
VEH_POL_CLM_LEG_540_1,AH18A2W0RZ9R0P7HP,POL_CLM_LEG_540_1,Nissan,Sentra,2016,Gainsboro,Ir8587
VEH_POL_CLM_LEG_541_0,2NEYFHMZCN5N2URDJ,POL_CLM_LEG_541_0,Honda,Accord,2015,Sienna,Yp5910
VEH_POL_CLM_LEG_542_0,CY7CVLPSWBW2JRXKV,POL_CLM_LEG_542_0,Nissan,Rogue,2021,SteelBlue,Fl7513
VEH_POL_CLM_LEG_543_0,6BLBW1YU9WZTKE6M1,POL_CLM_LEG_543_0,Toyota,Corolla,2012,FloralWhite,NM3115
VEH_POL_CLM_LEG_544_0,CMXT81BYD7HURSU9G,POL_CLM_LEG_544_0,Nissan,Altima,2020,IndianRed,OU5561
VEH_POL_CLM_LEG_545_0,NCX0YSXTU5VRT44EU,POL_CLM_LEG_545_0,Nissan,Pathfinder,2014,SeaShell,RO260
VEH_POL_CLM_LEG_546_0,BYLUPGXHBJA6M9NXZ,POL_CLM_LEG_546_0,Honda,Pilot,2021,DodgerBlue,Sq491
VEH_POL_CLM_LEG_547_0,ZF6F15JGUSPE4XGJ8,POL_CLM_LEG_547_0,Nissan,Altima,2010,LemonChiffon,KG6568
VEH_POL_CLM_LEG_547_1,N55G877MFCZLUM9S7,POL_CLM_LEG_547_1,Nissan,Sentra,2022,Peru,mT9935
VEH_POL_CLM_LEG_548_0,8F8HZMXZD58D0NAYU,POL_CLM_LEG_548_0,Ford,Mustang,2012,Wheat,tX6293
VEH_POL_CLM_LEG_549_0,X12KJALX564C47WFG,POL_CLM_LEG_549_0,Chevrolet,Malibu,2010,LightSlateGray,Is4367
VEH_POL_CLM_LEG_550_0,3CNPCKD4GHFXHP18D,POL_CLM_LEG_550_0,Ford,Escape,2014,DarkSlateBlue,RD4070
VEH_POL_CLM_LEG_551_0,LAX8E53K2C2FNU9ZU,POL_CLM_LEG_551_0,Chevrolet,Tahoe,2023,Lavender,uU6437
VEH_POL_CLM_LEG_552_0,1ESJE4U5MFEL33RBL,POL_CLM_LEG_552_0,Nissan,Altima,2019,MediumTurquoise,iT3928
VEH_POL_CLM_LEG_553_0,1UK5E0T96KX1PN524,POL_CLM_LEG_553_0,Nissan,Pathfinder,2022,Crimson,JU9058
VEH_POL_CLM_LEG_554_0,E8783RLE56B3NHYH8,POL_CLM_LEG_554_0,Ford,Escape,2018,PapayaWhip,QD6639
VEH_POL_CLM_LEG_555_0,LLGLSUXR1ZKKUXNX0,POL_CLM_LEG_555_0,Honda,Accord,2022,FireBrick,Yj7754
VEH_POL_CLM_LEG_556_0,Z7P630KP1E4907K8C,POL_CLM_LEG_556_0,Honda,Pilot,2023,LightBlue,vo3844
VEH_POL_CLM_LEG_557_0,U31GCGE4ALDNACJJF,POL_CLM_LEG_557_0,Honda,Civic,2021,Magenta,ay2589
VEH_POL_CLM_LEG_558_0,AFSUCS26SL1MXSN58,POL_CLM_LEG_558_0,Nissan,Pathfinder,2015,Chartreuse,gA6948
VEH_POL_CLM_LEG_559_0,C351NYHDB508YFSHR,POL_CLM_LEG_559_0,Ford,Escape,2019,GoldenRod,pr968
VEH_POL_CLM_LEG_560_0,7LFWVX16813YWYHVH,POL_CLM_LEG_560_0,Honda,Civic,2023,DarkOrange,qS2182
VEH_POL_CLM_LEG_561_0,N835UL8JE0S1TFNJA,POL_CLM_LEG_561_0,Honda,CR-V,2020,DarkGoldenRod,xz3215
VEH_POL_CLM_LEG_562_0,J32X0FR45RGFCBJ6S,POL_CLM_LEG_562_0,Ford,Explorer,2023,LightCyan,Sv2900
VEH_POL_CLM_LEG_563_0,DT6LWV7JE31D3P35V,POL_CLM_LEG_563_0,Nissan,Pathfinder,2021,PapayaWhip,nz2807
VEH_POL_CLM_LEG_563_1,B2T3ZST5RZZ05ZMHU,POL_CLM_LEG_563_1,Honda,Accord,2024,Wheat,JA2981
VEH_POL_CLM_LEG_564_0,A9HNCV3LSM585V7D2,POL_CLM_LEG_564_0,Toyota,Camry,2013,IndianRed,mx7526
VEH_POL_CLM_LEG_565_0,781YDGK5TB47W9CZT,POL_CLM_LEG_565_0,Nissan,Rogue,2022,BlanchedAlmond,sr4363
VEH_POL_CLM_LEG_566_0,PX1DF578P1ED2ZDND,POL_CLM_LEG_566_0,Nissan,Altima,2012,Moccasin,xZ1920
VEH_POL_CLM_LEG_567_0,XBEM1URJ71HKGNGAF,POL_CLM_LEG_567_0,Honda,Accord,2011,Linen,nr4759
VEH_POL_CLM_LEG_568_0,2KDK3ZXEMAY9EKE4W,POL_CLM_LEG_568_0,Ford,F-150,2012,DarkViolet,fe1724
VEH_POL_CLM_LEG_569_0,N331A70VM2W42HREG,POL_CLM_LEG_569_0,Ford,Explorer,2021,SeaGreen,vq9434
VEH_POL_CLM_LEG_570_0,NL7GA862A97PMFHTB,POL_CLM_LEG_570_0,Ford,Explorer,2018,LightGray,sK5446
VEH_POL_CLM_LEG_571_0,08R5AHEKY6MJ54ZYH,POL_CLM_LEG_571_0,Nissan,Altima,2017,Silver,Ps2731
VEH_POL_CLM_LEG_572_0,BAM68V2RP2XNW2MK4,POL_CLM_LEG_572_0,Ford,F-150,2013,Cyan,OJ8707
VEH_POL_CLM_LEG_573_0,4E3SABBD2EG31PHRK,POL_CLM_LEG_573_0,Honda,CR-V,2017,Lime,lO4919
VEH_POL_CLM_LEG_574_0,PBAD0NDW5DMCCTPDB,POL_CLM_LEG_574_0,Toyota,Highlander,2012,OldLace,pG1796
VEH_POL_CLM_LEG_575_0,83K98TGPDGARM5ZR0,POL_CLM_LEG_575_0,Honda,CR-V,2011,Moccasin,ek1822
VEH_POL_CLM_LEG_576_0,ADAGZ5GP47RJRN4CW,POL_CLM_LEG_576_0,Nissan,Sentra,2017,DarkRed,Ar8046
VEH_POL_CLM_LEG_577_0,E5ABJPD8XACDRTS7B,POL_CLM_LEG_577_0,Nissan,Rogue,2023,ForestGreen,qQ6347
VEH_POL_CLM_LEG_578_0,2V4V00ZVLZ0LFJXBW,POL_CLM_LEG_578_0,Ford,Escape,2018,LightSlateGray,lL9768
VEH_POL_CLM_LEG_579_0,72UTHCSRDPW1D68ET,POL_CLM_LEG_579_0,Nissan,Pathfinder,2024,SteelBlue,Cl4148
VEH_POL_CLM_LEG_580_0,VJ42RGZUWKVDX3C4J,POL_CLM_LEG_580_0,Toyota,Highlander,2017,Purple,Un5295
VEH_POL_CLM_LEG_581_0,HBS64DP4YYXYJ56V9,POL_CLM_LEG_581_0,Chevrolet,Equinox,2010,HotPink,PN8655
VEH_POL_CLM_LEG_582_0,Z1VW62RED981UX87T,POL_CLM_LEG_582_0,Toyota,Corolla,2015,Snow,xW9337
VEH_POL_CLM_LEG_583_0,JUFD86U1H99N7UCAU,POL_CLM_LEG_583_0,Toyota,Highlander,2024,DarkOrchid,xp34
VEH_POL_CLM_LEG_584_0,SD44NCWDYCF6ZW3WP,POL_CLM_LEG_584_0,Chevrolet,Tahoe,2015,Chocolate,Du1953
VEH_POL_CLM_LEG_584_1,0N8Z4YBBM0J33PMB6,POL_CLM_LEG_584_1,Nissan,Rogue,2017,LightGoldenRodYellow,xP1233
VEH_POL_CLM_LEG_585_0,K6ZVLND7W5YYFY670,POL_CLM_LEG_585_0,Honda,Civic,2017,Wheat,or7866
VEH_POL_CLM_LEG_586_0,V07RJTFRFMNF7WJXK,POL_CLM_LEG_586_0,Ford,Mustang,2016,Fuchsia,Rp798
VEH_POL_CLM_LEG_587_0,TV3HUUTX6EJS91RVR,POL_CLM_LEG_587_0,Nissan,Rogue,2010,MediumSlateBlue,DJ2810
VEH_POL_CLM_LEG_588_0,KH4W10M1W3950DH06,POL_CLM_LEG_588_0,Nissan,Altima,2011,LightGoldenRodYellow,uV3220
VEH_POL_CLM_LEG_589_0,BJVDL4AF6KKEEDLBG,POL_CLM_LEG_589_0,Ford,Escape,2013,Crimson,bU8243
VEH_POL_CLM_LEG_590_0,2P4S167CU0WVVBU6A,POL_CLM_LEG_590_0,Ford,Explorer,2010,DarkGoldenRod,iq6627
VEH_POL_CLM_LEG_591_0,VDCJU924X7X8VXU3J,POL_CLM_LEG_591_0,Chevrolet,Tahoe,2023,Lime,pV7838
VEH_POL_CLM_LEG_592_0,XR7NL6CMJLYDX0ZBZ,POL_CLM_LEG_592_0,Nissan,Pathfinder,2021,White,OR6290
VEH_POL_CLM_LEG_593_0,0NZMCCZC4U23GLP0E,POL_CLM_LEG_593_0,Chevrolet,Malibu,2013,FloralWhite,tn777
VEH_POL_CLM_LEG_594_0,NBTBWYKEUWFKNN521,POL_CLM_LEG_594_0,Nissan,Sentra,2015,Cornsilk,rO6811
VEH_POL_CLM_LEG_595_0,TB3JA3LPN1M6V2LLH,POL_CLM_LEG_595_0,Nissan,Pathfinder,2016,Aquamarine,BA9672
VEH_POL_CLM_LEG_596_0,E5N3525GP0BPMXHBZ,POL_CLM_LEG_596_0,Nissan,Altima,2016,Orange,hU433
VEH_POL_CLM_LEG_597_0,GFK83R6ZSP2XNDF0D,POL_CLM_LEG_597_0,Chevrolet,Equinox,2023,OldLace,ZM6770
VEH_POL_CLM_LEG_598_0,3Y9A6UDW9STVGCW6M,POL_CLM_LEG_598_0,Ford,Explorer,2018,LemonChiffon,VC5071
VEH_POL_CLM_LEG_599_0,E035YREDFGJ16MRZ1,POL_CLM_LEG_599_0,Toyota,RAV4,2017,DarkKhaki,Zj1046
VEH_POL_CLM_LEG_600_0,V9XNJTLEV1T5M18BZ,POL_CLM_LEG_600_0,Nissan,Altima,2017,Tomato,FM605
VEH_POL_CLM_LEG_600_1,YKS154CEG79KU21T8,POL_CLM_LEG_600_1,Chevrolet,Malibu,2014,OliveDrab,va6958
VEH_POL_CLM_LEG_601_0,6PGYYZFFG4UZ46MAU,POL_CLM_LEG_601_0,Toyota,Highlander,2017,Crimson,Xr7172
VEH_POL_CLM_LEG_602_0,4J0GN99LU4J6LHLB7,POL_CLM_LEG_602_0,Toyota,Highlander,2013,DarkBlue,wL147
VEH_POL_CLM_LEG_603_0,5RTTCR9KJZMJBU46Z,POL_CLM_LEG_603_0,Toyota,Camry,2021,DarkKhaki,gk5217
VEH_POL_CLM_LEG_604_0,0VAZ13ZHWESTY513V,POL_CLM_LEG_604_0,Chevrolet,Equinox,2017,AliceBlue,iU3129
VEH_POL_CLM_LEG_605_0,6ZC9LWESKRENBC1W1,POL_CLM_LEG_605_0,Chevrolet,Equinox,2024,Cyan,Ac26
VEH_POL_CLM_LEG_606_0,J64YWFHVD99YTN38V,POL_CLM_LEG_606_0,Chevrolet,Malibu,2012,LightCyan,Wd3067
VEH_POL_CLM_LEG_607_0,W7FD3AH6AZNRD7TXZ,POL_CLM_LEG_607_0,Honda,Accord,2021,SkyBlue,kJ8865
VEH_POL_CLM_LEG_608_0,NACKN3K7HV7YYCTBS,POL_CLM_LEG_608_0,Nissan,Pathfinder,2021,PapayaWhip,YG3716
VEH_POL_CLM_LEG_609_0,LP9LZDA19S17A3KL1,POL_CLM_LEG_609_0,Chevrolet,Equinox,2013,DarkSlateBlue,hl984
VEH_POL_CLM_LEG_610_0,CAZR9ZPDAY7KCC49H,POL_CLM_LEG_610_0,Chevrolet,Tahoe,2023,OrangeRed,fq8978
VEH_POL_CLM_LEG_611_0,RLP37JXBXNVGPGVN0,POL_CLM_LEG_611_0,Ford,F-150,2022,LightYellow,jx601
VEH_POL_CLM_LEG_612_0,NSAHRV6VS9YTXNNWF,POL_CLM_LEG_612_0,Nissan,Pathfinder,2012,SandyBrown,Nz6237
VEH_POL_CLM_LEG_613_0,RNZHACR09S8UV5NKC,POL_CLM_LEG_613_0,Chevrolet,Silverado,2019,RoyalBlue,Gq2685
VEH_POL_CLM_LEG_614_0,ECSML8SS0ZEKW2DZ4,POL_CLM_LEG_614_0,Toyota,RAV4,2024,BlanchedAlmond,dP1105
VEH_POL_CLM_LEG_615_0,D0PEJFWSTCB0960N7,POL_CLM_LEG_615_0,Nissan,Rogue,2014,LightSlateGray,fr4418
VEH_POL_CLM_LEG_616_0,KT4L2E4E4N40A1CP7,POL_CLM_LEG_616_0,Toyota,RAV4,2020,DarkSlateBlue,qz226
VEH_POL_CLM_LEG_617_0,8SGE4SFFVL02ACU83,POL_CLM_LEG_617_0,Ford,Mustang,2014,Sienna,oF2778
VEH_POL_CLM_LEG_618_0,JRC9C8U72AC28Y1BD,POL_CLM_LEG_618_0,Honda,Civic,2021,LightBlue,TI6932
VEH_POL_CLM_LEG_619_0,FS39YLR1BM85R4EBS,POL_CLM_LEG_619_0,Ford,F-150,2019,CornflowerBlue,Tw9483
VEH_POL_CLM_LEG_620_0,A8J09CT2VLK3EVSWV,POL_CLM_LEG_620_0,Chevrolet,Malibu,2020,NavajoWhite,kH5276
VEH_POL_CLM_LEG_621_0,WKSD4CX079GLUH22B,POL_CLM_LEG_621_0,Chevrolet,Malibu,2012,LightPink,Du7709
VEH_POL_CLM_LEG_622_0,MVXHGSK921RU6H5EU,POL_CLM_LEG_622_0,Ford,F-150,2012,PowderBlue,nW8024
VEH_POL_CLM_LEG_623_0,R1RWH0JKUGLF3N968,POL_CLM_LEG_623_0,Chevrolet,Malibu,2018,SteelBlue,kL3762
VEH_POL_CLM_LEG_623_1,EBMRRKBMXMNPGG4WU,POL_CLM_LEG_623_1,Ford,Mustang,2024,Black,vu8174
VEH_POL_CLM_LEG_624_0,BXLA9DH89STNWZE30,POL_CLM_LEG_624_0,Ford,Explorer,2011,Silver,KE9843
VEH_POL_CLM_LEG_625_0,ZFXPX7L7J8Z96ZG62,POL_CLM_LEG_625_0,Chevrolet,Tahoe,2010,White,ny7267
VEH_POL_CLM_LEG_626_0,8A520BLM576M3ZWR6,POL_CLM_LEG_626_0,Nissan,Sentra,2023,PowderBlue,bE5109
VEH_POL_CLM_LEG_627_0,K8T204SV70WNAH1CA,POL_CLM_LEG_627_0,Ford,F-150,2017,DarkGreen,cx9611
VEH_POL_CLM_LEG_627_1,X92AZWAM75RT02CUX,POL_CLM_LEG_627_1,Chevrolet,Malibu,2020,IndianRed,Mr8773
VEH_POL_CLM_LEG_628_0,MX68M2JNVEMCB8VWY,POL_CLM_LEG_628_0,Toyota,Corolla,2020,DarkKhaki,ua4599
VEH_POL_CLM_LEG_629_0,6VCNRJ269TZE6HG4L,POL_CLM_LEG_629_0,Chevrolet,Tahoe,2024,Khaki,Kd3872
VEH_POL_CLM_LEG_629_1,ATN4FLHX4CHNJ6GDU,POL_CLM_LEG_629_1,Ford,Escape,2010,MediumSpringGreen,ZB416
VEH_POL_CLM_LEG_630_0,G80E3L5C1BB6PZMA2,POL_CLM_LEG_630_0,Honda,Accord,2020,DarkSlateBlue,Hw9036
VEH_POL_CLM_LEG_631_0,JA6DNR3XA6M97M5V3,POL_CLM_LEG_631_0,Nissan,Pathfinder,2018,PaleTurquoise,NO6276
VEH_POL_CLM_LEG_632_0,55CWWPFB8HZ636ENU,POL_CLM_LEG_632_0,Nissan,Pathfinder,2015,Peru,Ta6867
VEH_POL_CLM_LEG_633_0,96ZE6D34H1AG0FYXY,POL_CLM_LEG_633_0,Toyota,RAV4,2017,HotPink,wt7667
VEH_POL_CLM_LEG_634_0,72U70ZVR2TGNVCWL1,POL_CLM_LEG_634_0,Toyota,RAV4,2024,OrangeRed,bF5351
VEH_POL_CLM_LEG_635_0,ZNU0127S205C9XF6S,POL_CLM_LEG_635_0,Chevrolet,Equinox,2021,Cyan,Zk1426
VEH_POL_CLM_LEG_636_0,8LBDTF1FBVXUX4HYF,POL_CLM_LEG_636_0,Honda,CR-V,2015,Chartreuse,fG4767
VEH_POL_CLM_LEG_637_0,K9Y1751C98W00Z11E,POL_CLM_LEG_637_0,Ford,F-150,2014,DarkSeaGreen,yk2240
VEH_POL_CLM_LEG_638_0,7ZHE0T5E5J0B2EDMB,POL_CLM_LEG_638_0,Honda,Accord,2014,Olive,tP4681
VEH_POL_CLM_LEG_639_0,A9B0W7RSPWXH2ZY9C,POL_CLM_LEG_639_0,Ford,Mustang,2013,DarkKhaki,Hb2140
VEH_POL_CLM_LEG_640_0,NX5F1UD2J414CNFV3,POL_CLM_LEG_640_0,Toyota,Highlander,2014,LightSeaGreen,wL4806
VEH_POL_CLM_LEG_641_0,TTNVN446S16N07CTN,POL_CLM_LEG_641_0,Honda,Accord,2016,Chocolate,Gw9937
VEH_POL_CLM_LEG_642_0,W22KB8NGL20VMKWFG,POL_CLM_LEG_642_0,Ford,F-150,2014,Lavender,uz6119
VEH_POL_CLM_LEG_643_0,R4C8J2Y718VLZDTT6,POL_CLM_LEG_643_0,Honda,Pilot,2012,LawnGreen,vk4528
VEH_POL_CLM_LEG_644_0,8X17EHL4CWZJGMHE8,POL_CLM_LEG_644_0,Toyota,Highlander,2019,LemonChiffon,EX7424
VEH_POL_CLM_LEG_645_0,6ZNHJ88BZC0NZTA9J,POL_CLM_LEG_645_0,Ford,Mustang,2012,MediumPurple,cC6837
VEH_POL_CLM_LEG_646_0,ZZT3P009087MG8RV9,POL_CLM_LEG_646_0,Chevrolet,Tahoe,2024,MistyRose,XX5287
VEH_POL_CLM_LEG_647_0,7WT8CGKCMNU6V777L,POL_CLM_LEG_647_0,Ford,Mustang,2016,Salmon,oF4128
VEH_POL_CLM_LEG_647_1,2WL8VP4F5HR9EN09J,POL_CLM_LEG_647_1,Toyota,RAV4,2012,MidnightBlue,UV2534
VEH_POL_CLM_LEG_648_0,3BZJUG3FPD26H3RPY,POL_CLM_LEG_648_0,Chevrolet,Silverado,2024,MediumPurple,ek2794
VEH_POL_CLM_LEG_648_1,8ZAUZE847EDNVD7KF,POL_CLM_LEG_648_1,Chevrolet,Equinox,2011,MediumPurple,VJ4758
VEH_POL_CLM_LEG_649_0,6R63J4YZBTYFY3AU3,POL_CLM_LEG_649_0,Ford,Explorer,2021,PeachPuff,DY9708
VEH_POL_CLM_LEG_650_0,RRWPLGSD7YB20337C,POL_CLM_LEG_650_0,Honda,Civic,2024,CadetBlue,fQ8057
VEH_POL_CLM_LEG_651_0,U9B7SZ1CGS4GRWHV3,POL_CLM_LEG_651_0,Ford,Explorer,2020,MediumOrchid,Xk2585
VEH_POL_CLM_LEG_652_0,3ZTFBENM0UN6AYVXS,POL_CLM_LEG_652_0,Honda,Pilot,2018,Silver,LW2869
VEH_POL_CLM_LEG_653_0,08M6YHHFY2R0GUXAM,POL_CLM_LEG_653_0,Honda,CR-V,2012,LightSalmon,KR7014
VEH_POL_CLM_LEG_654_0,MEPCMBP6VSTNT8234,POL_CLM_LEG_654_0,Chevrolet,Equinox,2022,MediumOrchid,kn6511
VEH_POL_CLM_LEG_655_0,DTFDY89H8ZXGC5Y4R,POL_CLM_LEG_655_0,Honda,Pilot,2010,SpringGreen,qR9581
